Contract_No,flag_normalised,upcoming_pdi_type,pdi_contracts_status,run_date
438418,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
442201,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
443740,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
234369,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
331729,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
360030,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
389931,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
398564,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
404700,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
405944,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
407771,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
410566,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
427758,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
433069,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
434928,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
436309,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
442792,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
444976,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
327675,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
332338,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
338983,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
362624,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
364740,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
380646,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
386147,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
392518,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
394040,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
406274,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
409341,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
414313,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
421414,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
423256,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
426182,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
429373,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
440489,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
440587,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
441098,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
319093,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
321656,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
332953,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
359633,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
368096,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
382874,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
385065,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
395796,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
396428,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
403057,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
407954,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
411885,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
430887,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
431442,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
435268,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
437148,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
442020,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
337333,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
338038,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
347401,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
364685,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
365699,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
370065,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
370876,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
373252,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
397982,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
398406,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
410170,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
410580,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
411735,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
413244,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
422332,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
423250,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
433533,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
439786,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
449760,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
101156,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
231314,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
234653,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
350686,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
364516,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
367134,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
368712,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
380701,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
386910,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
388471,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
389126,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
407941,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
420200,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
432215,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
433921,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
439697,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
443186,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
444982,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
308774,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
344437,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
391587,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
397333,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
399126,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
410559,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
428724,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
430832,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
446405,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
83335,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
144275,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
333217,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
354764,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
357095,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
361806,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
366703,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
367014,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
372052,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
377937,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
380056,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
390802,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
397110,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
414809,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
420616,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
423615,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
423650,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
425599,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
433555,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
203837,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
322205,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
352260,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
375145,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
376841,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
380114,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
391756,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
421416,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
429320,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
441896,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
442266,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
442619,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
443703,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
443726,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
443800,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
445748,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
337865,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
346335,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
353654,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
354712,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
368371,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
372837,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
373243,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
382187,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
386493,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
389680,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
419859,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
426202,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
432103,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
434592,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
435810,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
440303,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
441397,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
441823,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
335623,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
352171,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
359722,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
363282,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
366254,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
369270,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
377161,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
396012,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
396043,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
405069,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
405771,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
406223,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
422860,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
433335,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
441418,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
443017,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
443854,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
444598,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
114555,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
158336,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
234400,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
244623,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
344381,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
360679,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
379956,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
396347,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
396598,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
409027,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
411613,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
413826,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
413901,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
416125,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
416642,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
432388,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
433255,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
441315,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
443809,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
76511,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
182057,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
298932,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
333972,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
342975,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
371801,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
377307,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
390085,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
393019,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
403209,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
411222,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
417827,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
420714,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
422551,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
428453,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
431513,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
436698,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
438300,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
439255,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
439263,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
444270,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
184013,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
277949,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
330549,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
339528,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
385875,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
396562,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
399380,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
409784,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
410581,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
428467,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
434355,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
436499,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
444481,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
444611,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
210946,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
270468,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
278458,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
337705,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
366571,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
371960,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
374403,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
379867,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
396842,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
398646,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
405649,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
405667,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
408506,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
419082,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
421681,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
424380,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
424609,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
429715,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
446077,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
447014,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
129718,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
368082,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
371350,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
382753,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
405750,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
409357,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
423578,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
423771,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
427573,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
428074,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
435948,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
435988,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
446154,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
446235,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
447077,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
301369,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
345585,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
359022,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
379876,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
384158,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
384306,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
395584,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
400139,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
401282,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
406016,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
411150,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
429426,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
434369,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
441113,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
302250,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
357918,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
376282,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
387253,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
391105,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
393829,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
399352,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
403183,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
405189,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
405743,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
407042,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
408345,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
411043,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
415466,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
417033,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
418180,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
418634,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
425486,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
425864,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
426368,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
427417,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
430913,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
437785,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
437975,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
441980,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
448568,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
247515,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
343533,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
345715,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
352625,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
365968,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
366840,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
386308,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
389019,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
390367,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
402735,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
407210,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
410914,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
416450,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
416494,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
422751,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
433709,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
434867,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
435924,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
441309,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
441361,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
310924,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
319591,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
327095,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
335669,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
337772,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
340140,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
343844,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
350131,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
358139,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
365242,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
374248,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
380454,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
386896,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
398657,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
400177,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
406219,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
408656,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
415187,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
424885,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
426900,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
442422,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
254245,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
331252,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
334745,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
382172,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
398328,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
406541,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
410427,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
411756,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
412664,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
417106,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
418044,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
418221,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
425529,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
425653,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
432135,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
433940,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
434826,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
443288,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
10660,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
197202,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
266922,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
320978,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
323914,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
352537,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
357551,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-30
377693,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
377705,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
404237,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
404736,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
407616,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
408445,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
408703,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
414380,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
417147,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
418384,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
423542,First_time_inflow,null_pdi,PDI_not_Available,2019-10-30
424362,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
432004,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
434899,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
435256,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
439008,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
443051,First_time_inflow,"",PDI_Available_but_RO,2019-10-30
342717,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
347880,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
369513,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
395560,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-30
400391,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
400480,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
406783,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-30
410672,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-30
414291,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-30
420758,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
422802,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-30
