Contract_No,flag_normalised,upcoming_pdi_type,pdi_contracts_status,run_date
457508,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457926,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
459254,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
73402,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
299068,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
335549,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
367895,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
382834,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
390946,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
398811,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
414679,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
445377,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
449476,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453628,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455386,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455572,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460990,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
327877,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
367327,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
406595,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
410967,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
417431,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
434811,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
445363,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
448072,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451352,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451920,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457498,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457929,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458022,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
458691,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
266016,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
347621,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
433253,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
446829,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
448708,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
449434,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
453779,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457561,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
459100,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460982,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
48572,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
356083,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
372862,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
394624,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
441269,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
447320,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455474,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
456034,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457009,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
457377,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
225623,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
324830,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
328329,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
369226,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
379652,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448122,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448569,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448839,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
451293,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
454994,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455608,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456792,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460100,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
460363,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
238035,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
362205,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
393135,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
403944,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
410689,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448525,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
449065,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
450292,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
452724,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
453697,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
456289,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456685,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
339591,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
350505,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
447993,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452861,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453725,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458240,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
459580,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
408348,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
447399,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
449414,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
453255,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455427,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
457415,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
459242,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
459814,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460365,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
245489,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
319274,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
399553,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
411413,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
421268,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
451592,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453132,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
453414,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453562,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456975,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460352,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
395279,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
408992,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
426781,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
450344,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
451663,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452886,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
453055,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457322,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457335,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
365500,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
378309,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
410908,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
447649,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448298,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452610,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453634,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458101,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
18469,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
319212,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
388155,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
422711,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
450477,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451943,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
453781,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
332905,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
345085,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
378104,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
393321,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
427435,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
446685,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
450988,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
451081,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451951,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
454715,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
456115,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
457674,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
458896,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
3330,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
357435,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
453625,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
454513,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
454854,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455111,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
456870,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
460673,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
339543,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
403608,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
405040,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448677,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
449322,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
452125,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
452481,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
458366,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
459199,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
303868,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
385111,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
423140,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
448102,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451927,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452412,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455187,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
79225,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
373155,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
418485,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
423045,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
445739,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451707,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
454339,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
455989,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456839,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
457635,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
460909,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
162682,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
343224,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
405411,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
446244,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
447716,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448817,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451163,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451989,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
452381,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452794,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453377,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455080,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455191,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
458272,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
459752,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
415244,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
429243,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
450834,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451141,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
451931,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455913,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456908,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457803,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
109325,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
257320,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
339893,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452818,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
454199,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457079,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458594,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458940,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
410354,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
410354,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
425937,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
447914,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448871,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
451226,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451947,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460824,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
98165,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
344267,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
408951,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
417179,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
447388,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
449012,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451766,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
452725,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455140,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
316717,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
376306,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
391094,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
447848,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452699,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
456444,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458095,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
321214,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
327324,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
361334,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
370420,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
395081,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
448682,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
450870,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451884,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
454240,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455856,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456483,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
457663,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457748,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
251376,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
261837,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
331014,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
398092,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448442,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448954,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
450779,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
454763,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455451,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
457369,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
220889,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
289179,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
307398,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
316177,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
323564,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
407051,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
422378,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
441452,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
446586,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
449837,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
450223,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
452709,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455425,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
459778,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460436,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
306609,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
414364,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
431502,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
442525,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
452743,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
454934,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
456844,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
457962,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
259158,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
299381,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
328861,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
344436,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
392005,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
397769,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
446842,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
447008,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
447819,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
448181,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
449989,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456571,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
456670,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
457043,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
457402,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460177,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
95106,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
243333,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
373127,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
374154,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
392546,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
392546,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
419360,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
421347,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
447979,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
450636,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
452227,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455237,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455282,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457732,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
458794,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458984,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460216,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
94578,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
330637,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
392296,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
394855,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
419362,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
447559,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
449581,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
450068,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
450691,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
450911,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452284,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452466,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
455605,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
457568,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
458374,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
147126,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
402523,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
402523,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
429738,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
448091,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452777,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453385,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453717,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
458390,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
460426,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
289985,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
305010,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
379721,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
417639,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451235,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
451867,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453196,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453395,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453492,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
455621,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458511,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
93876,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
251910,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
281008,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
342853,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
359341,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
396365,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
410730,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
442794,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
444020,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
448603,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
449099,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
450415,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
334946,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
347232,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
417367,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
439311,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
448686,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
449708,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
450181,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-10-18
451215,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
452039,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
460122,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
8931,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
253305,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
404146,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
406812,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
448290,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
451779,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
452149,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453190,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
457630,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
458911,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
358937,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
450192,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
452680,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452692,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456651,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
456991,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
87308,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
276249,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
447855,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452646,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-10-18
453612,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
456613,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
458710,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
165521,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
279036,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
330287,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
351155,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
419810,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-10-18
420179,First_time_inflow,null_pdi,PDI_not_Available,2019-10-18
428727,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-10-18
451336,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-10-18
451536,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
452779,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
453000,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453086,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
453525,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-10-18
454223,First_time_inflow,"",PDI_Available_but_RO,2019-10-18
